Seu Número,No Documento,Vl. Aquisição,Vl. Nominal,Prazo,Tx. Juros,Sacado,Chave
00000000001800000000489,5940003,"R$ 478,76","R$ 499,71",42,"29,3008 %",PAULIBRAS DISTRIB PAULISTA DE PARAFUSOS,35190920213218000131550010000059401838888266
00000000001800000000489,5940004,"R$ 473,61","R$ 499,71",52,"29,6886 %",PAULIBRAS DISTRIB PAULISTA DE PARAFUSOS,35190920213218000131550010000059401838888266
00000000001800000000489,5940005,"R$ 468,46","R$ 499,71",63,"29,4739 %",PAULIBRAS DISTRIB PAULISTA DE PARAFUSOS,35190920213218000131550010000059401838888266
00000000001800000000489,5941001,"R$ 1.058,16","R$ 1.093,48",32,"29,5071 %",INDUSTRIA DE DOBRADEIRAS FACHINI LTDA,35190920213218000131550010000059411035541942
00000000001800000000489,5941002,"R$ 1.046,90","R$ 1.093,49",43,"29,0682 %",INDUSTRIA DE DOBRADEIRAS FACHINI LTDA,35190920213218000131550010000059411035541942
00000000001800000000489,5941003,"R$ 1.035,93","R$ 1.093,81",53,"29,4988 %",INDUSTRIA DE DOBRADEIRAS FACHINI LTDA,35190920213218000131550010000059411035541942
00000000001800000000489,5942001,"R$ 1.185,54","R$ 1.225,11",32,"29,5056 %",INDUSTRIA DE DOBRADEIRAS FACHINI LTDA,35190920213218000131550010000059421712771127
00000000001800000000489,5942002,"R$ 1.172,92","R$ 1.225,12",43,"29,0693 %",INDUSTRIA DE DOBRADEIRAS FACHINI LTDA,35190920213218000131550010000059421712771127
00000000001800000000489,5942003,"R$ 1.160,63","R$ 1.225,48",53,"29,5002 %",INDUSTRIA DE DOBRADEIRAS FACHINI LTDA,35190920213218000131550010000059421712771127
00000000001800000000489,5943001,"R$ 1.338,32","R$ 1.367,45",20,"31,1683 %",PAULIBRAS DISTRIB PAULISTA DE PARAFUSOS,35190920213218000131550010000059431025608020
00000000001800000000489,5943002,"R$ 1.324,21","R$ 1.367,44",31,"29,8409 %",PAULIBRAS DISTRIB PAULISTA DE PARAFUSOS,35190920213218000131550010000059431025608020
00000000001800000000489,5943003,"R$ 1.310,13","R$ 1.367,45",42,"29,2952 %",PAULIBRAS DISTRIB PAULISTA DE PARAFUSOS,35190920213218000131550010000059431025608020
00000000001800000000489,5943004,"R$ 1.296,02","R$ 1.367,44",52,"29,6877 %",PAULIBRAS DISTRIB PAULISTA DE PARAFUSOS,35190920213218000131550010000059431025608020
00000000001800000000489,5943005,"R$ 1.281,93","R$ 1.367,45",63,"29,4758 %",PAULIBRAS DISTRIB PAULISTA DE PARAFUSOS,35190920213218000131550010000059431025608020
00000000001800000000489,5944001,"R$ 3.272,43","R$ 3.362,55",26,"30,1229 %",DEMI MOLAS PECAS PARA CAMINHOES - EIRELL,35190920213218000131550010000059441218070827
00000000001800000000489,5944002,"R$ 3.203,10","R$ 3.362,55",47,"29,7545 %",DEMI MOLAS PECAS PARA CAMINHOES - EIRELL,35190920213218000131550010000059441218070827
00000000001800000000489,5944003,"R$ 3.134,72","R$ 3.363,56",69,"29,3475 %",DEMI MOLAS PECAS PARA CAMINHOES - EIRELL,35190920213218000131550010000059441218070827
00000000001800000000489,5945001,"R$ 547,24","R$ 559,94",22,"30,0556 %",AMERICAN BULL IMPLEMENTOS RODOVIARIOS LT,35190920213218000131550010000059451042222147
00000000001800000000489,5945002,"R$ 541,48","R$ 559,95",33,"29,1926 %",AMERICAN BULL IMPLEMENTOS RODOVIARIOS LT,35190920213218000131550010000059451042222147
00000000001800000000489,5945003,"R$ 535,86","R$ 560,11",44,"28,8515 %",AMERICAN BULL IMPLEMENTOS RODOVIARIOS LT,35190920213218000131550010000059451042222147
00000000001800000000489,5946001,"R$ 5.343,39","R$ 5.510,00",30,"29,4231 %",LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS,35190920213218000131550010000059461673292080
00000000001800000000489,5947001,"R$ 3.866,13","R$ 3.953,06",21,"30,5820 %",GOROY E CIA LTDA EPP,35190920213218000131550010000059471622756060
00000000001800000000489,5948001,"R$ 1.766,47","R$ 1.806,19",21,"30,5828 %",GOROY E GOROY COMERCIO DE AUTO PECAS,35190920213218000131550010000059481767649696
00000000001800000000489,5949001,"R$ 271,18","R$ 276,89",20,"30,0245 %",MOACIR DE PAULA SILVA 08074352870,35190920213218000131550010000059491086754828
00000000001800000000489,5949002,"R$ 265,46","R$ 276,88",41,"29,5484 %",MOACIR DE PAULA SILVA 08074352870,35190920213218000131550010000059491086754828
00000000001800000000489,5949003,"R$ 259,76","R$ 276,89",62,"29,6371 %",MOACIR DE PAULA SILVA 08074352870,35190920213218000131550010000059491086754828
00000000001800000000489,5949004,"R$ 254,06","R$ 276,89",82,"30,2709 %",MOACIR DE PAULA SILVA 08074352870,35190920213218000131550010000059491086754828
00000000001800000000489,5950001,"R$ 3.678,17","R$ 3.768,82",24,"29,1287 %",W. G. PITON  CIA. LTDA. - EPP,35190920213218000131550010000059501770625601
00000000001800000000489,5950002,"R$ 3.639,32","R$ 3.768,82",35,"28,6273 %",W. G. PITON  CIA. LTDA. - EPP,35190920213218000131550010000059501770625601
00000000001800000000489,5950003,"R$ 3.600,47","R$ 3.768,82",44,"29,9166 %",W. G. PITON  CIA. LTDA. - EPP,35190920213218000131550010000059501770625601
00000000001800000000489,5950004,"R$ 3.561,63","R$ 3.768,83",54,"30,1976 %",W. G. PITON  CIA. LTDA. - EPP,35190920213218000131550010000059501770625601
00000000001800000000489,5950005,"R$ 3.522,77","R$ 3.768,82",65,"29,9199 %",W. G. PITON  CIA. LTDA. - EPP,35190920213218000131550010000059501770625601
00000000001800000000489,5951001,"R$ 3.321,28","R$ 3.403,13",24,"29,1270 %",POSTO DE MOLAS NOMA LTDA,35190920213218000131550010000059511489389042
00000000001800000000489,5951002,"R$ 3.251,10","R$ 3.403,12",44,"29,9178 %",POSTO DE MOLAS NOMA LTDA,35190920213218000131550010000059511489389042
00000000001800000000489,5951003,"R$ 3.180,95","R$ 3.403,13",65,"29,9206 %",POSTO DE MOLAS NOMA LTDA,35190920213218000131550010000059511489389042
00000000001800000000489,5951004,"R$ 3.110,78","R$ 3.403,12",85,"30,5110 %",POSTO DE MOLAS NOMA LTDA,35190920213218000131550010000059511489389042
00000000001800000000489,5952001,"R$ 2.337,43","R$ 2.391,67",22,"30,0522 %",FRIZZO E FILHOS DIST. DE MOLAS E PECAS L,35190920213218000131550010000059521739555855
00000000001800000000489,5952002,"R$ 2.288,11","R$ 2.391,66",44,"28,8525 %",FRIZZO E FILHOS DIST. DE MOLAS E PECAS L,35190920213218000131550010000059521739555855
00000000001800000000489,5952003,"R$ 2.239,49","R$ 2.392,39",64,"29,6996 %",FRIZZO E FILHOS DIST. DE MOLAS E PECAS L,35190920213218000131550010000059521739555855
